GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AJZAE001,NAME_M,AJZAM001
"G5500670","2014-2018",,,"Wisconsin","55","Langlade County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Langlade County, Wisconsin",46557,"Langlade County, Wisconsin",3185
"G5500690","2014-2018",,,"Wisconsin","55","Lincoln County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wisconsin",56086,"Lincoln County, Wisconsin",2436
"G5500710","2014-2018",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manitowoc County, Wisconsin",53489,"Manitowoc County, Wisconsin",1451
"G5500730","2014-2018",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marathon County, Wisconsin",59543,"Marathon County, Wisconsin",1425
"G5500750","2014-2018",,,"Wisconsin","55","Marinette County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marinette County, Wisconsin",47497,"Marinette County, Wisconsin",1760
"G5500770","2014-2018",,,"Wisconsin","55","Marquette County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marquette County, Wisconsin",49586,"Marquette County, Wisconsin",1527
"G5500780","2014-2018",,,"Wisconsin","55","Menominee County","078",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Menominee County, Wisconsin",43872,"Menominee County, Wisconsin",4909
"G5500790","2014-2018",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Milwaukee County, Wisconsin",48742,"Milwaukee County, Wisconsin",547
"G5500810","2014-2018",,,"Wisconsin","55","Monroe County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Wisconsin",58178,"Monroe County, Wisconsin",1851
"G5500830","2014-2018",,,"Wisconsin","55","Oconto County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oconto County, Wisconsin",57105,"Oconto County, Wisconsin",1759
"G5500850","2014-2018",,,"Wisconsin","55","Oneida County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, Wisconsin",54198,"Oneida County, Wisconsin",1462
"G5500870","2014-2018",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outagamie County, Wisconsin",63536,"Outagamie County, Wisconsin",1155
"G5500890","2014-2018",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozaukee County, Wisconsin",82807,"Ozaukee County, Wisconsin",2024
"G5500910","2014-2018",,,"Wisconsin","55","Pepin County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pepin County, Wisconsin",53140,"Pepin County, Wisconsin",2174
"G5500930","2014-2018",,,"Wisconsin","55","Pierce County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Wisconsin",72111,"Pierce County, Wisconsin",2529
"G5500950","2014-2018",,,"Wisconsin","55","Polk County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Wisconsin",56932,"Polk County, Wisconsin",1301
"G5500970","2014-2018",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portage County, Wisconsin",57368,"Portage County, Wisconsin",1929
"G5500990","2014-2018",,,"Wisconsin","55","Price County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Price County, Wisconsin",46742,"Price County, Wisconsin",2171
"G5501010","2014-2018",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Racine County, Wisconsin",59749,"Racine County, Wisconsin",1011
"G5501030","2014-2018",,,"Wisconsin","55","Richland County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Wisconsin",51335,"Richland County, Wisconsin",2233
"G5501050","2014-2018",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock County, Wisconsin",55832,"Rock County, Wisconsin",1073
"G5501070","2014-2018",,,"Wisconsin","55","Rusk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rusk County, Wisconsin",44302,"Rusk County, Wisconsin",2366
"G5501090","2014-2018",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Croix County, Wisconsin",81124,"St. Croix County, Wisconsin",2040
"G5501110","2014-2018",,,"Wisconsin","55","Sauk County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sauk County, Wisconsin",56732,"Sauk County, Wisconsin",1108
"G5501130","2014-2018",,,"Wisconsin","55","Sawyer County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sawyer County, Wisconsin",44555,"Sawyer County, Wisconsin",1639
"G5501150","2014-2018",,,"Wisconsin","55","Shawano County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawano County, Wisconsin",54143,"Shawano County, Wisconsin",1727
"G5501170","2014-2018",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheboygan County, Wisconsin",58943,"Sheboygan County, Wisconsin",1596
"G5501190","2014-2018",,,"Wisconsin","55","Taylor County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Wisconsin",51698,"Taylor County, Wisconsin",1484
"G5501210","2014-2018",,,"Wisconsin","55","Trempealeau County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trempealeau County, Wisconsin",55865,"Trempealeau County, Wisconsin",1861
"G5501230","2014-2018",,,"Wisconsin","55","Vernon County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernon County, Wisconsin",50905,"Vernon County, Wisconsin",1864
"G5501250","2014-2018",,,"Wisconsin","55","Vilas County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vilas County, Wisconsin",44285,"Vilas County, Wisconsin",1762
"G5501270","2014-2018",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walworth County, Wisconsin",61106,"Walworth County, Wisconsin",1402
"G5501290","2014-2018",,,"Wisconsin","55","Washburn County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washburn County, Wisconsin",48422,"Washburn County, Wisconsin",1438
"G5501310","2014-2018",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Wisconsin",74062,"Washington County, Wisconsin",1669
"G5501330","2014-2018",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waukesha County, Wisconsin",84331,"Waukesha County, Wisconsin",918
"G5501350","2014-2018",,,"Wisconsin","55","Waupaca County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waupaca County, Wisconsin",57680,"Waupaca County, Wisconsin",2010
"G5501370","2014-2018",,,"Wisconsin","55","Waushara County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waushara County, Wisconsin",51195,"Waushara County, Wisconsin",1316
"G5501390","2014-2018",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winnebago County, Wisconsin",57124,"Winnebago County, Wisconsin",1152
"G5501410","2014-2018",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Wisconsin",53473,"Wood County, Wisconsin",1503
"G5600010","2014-2018",,,"Wyoming","56","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, Wyoming",46865,"Albany County, Wyoming",2174
"G5600030","2014-2018",,,"Wyoming","56","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Horn County, Wyoming",53435,"Big Horn County, Wyoming",2844
"G5600050","2014-2018",,,"Wyoming","56","Campbell County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Wyoming",79916,"Campbell County, Wyoming",4196
"G5600070","2014-2018",,,"Wyoming","56","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Wyoming",60206,"Carbon County, Wyoming",5264
"G5600090","2014-2018",,,"Wyoming","56","Converse County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Converse County, Wyoming",63923,"Converse County, Wyoming",6844
"G5600110","2014-2018",,,"Wyoming","56","Crook County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crook County, Wyoming",64055,"Crook County, Wyoming",6603
"G5600130","2014-2018",,,"Wyoming","56","Fremont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Wyoming",54242,"Fremont County, Wyoming",3180
"G5600150","2014-2018",,,"Wyoming","56","Goshen County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goshen County, Wyoming",49774,"Goshen County, Wyoming",4210
"G5600170","2014-2018",,,"Wyoming","56","Hot Springs County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hot Springs County, Wyoming",51875,"Hot Springs County, Wyoming",5179
"G5600190","2014-2018",,,"Wyoming","56","Johnson County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Wyoming",55991,"Johnson County, Wyoming",7320
"G5600210","2014-2018",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laramie County, Wyoming",64220,"Laramie County, Wyoming",1924
"G5600230","2014-2018",,,"Wyoming","56","Lincoln County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wyoming",64519,"Lincoln County, Wyoming",4154
"G5600250","2014-2018",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Natrona County, Wyoming",60550,"Natrona County, Wyoming",2371
"G5600270","2014-2018",,,"Wyoming","56","Niobrara County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Niobrara County, Wyoming",39359,"Niobrara County, Wyoming",7728
"G5600290","2014-2018",,,"Wyoming","56","Park County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Park County, Wyoming",62666,"Park County, Wyoming",4624
"G5600310","2014-2018",,,"Wyoming","56","Platte County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Wyoming",47096,"Platte County, Wyoming",3764
"G5600330","2014-2018",,,"Wyoming","56","Sheridan County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Wyoming",58521,"Sheridan County, Wyoming",2598
"G5600350","2014-2018",,,"Wyoming","56","Sublette County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sublette County, Wyoming",78680,"Sublette County, Wyoming",11685
"G5600370","2014-2018",,,"Wyoming","56","Sweetwater County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweetwater County, Wyoming",73008,"Sweetwater County, Wyoming",3133
"G5600390","2014-2018",,,"Wyoming","56","Teton County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Wyoming",83831,"Teton County, Wyoming",5822
"G5600410","2014-2018",,,"Wyoming","56","Uinta County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uinta County, Wyoming",58235,"Uinta County, Wyoming",5671
"G5600430","2014-2018",,,"Wyoming","56","Washakie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washakie County, Wyoming",53426,"Washakie County, Wyoming",3654
"G5600450","2014-2018",,,"Wyoming","56","Weston County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weston County, Wyoming",52867,"Weston County, Wyoming",6921
"G7200010","2014-2018",,,"Puerto Rico","72","Adjuntas Municipio","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adjuntas Municipio, Puerto Rico",12902,"Adjuntas Municipio, Puerto Rico",1027
"G7200030","2014-2018",,,"Puerto Rico","72","Aguada Municipio","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguada Municipio, Puerto Rico",16347,"Aguada Municipio, Puerto Rico",1084
"G7200050","2014-2018",,,"Puerto Rico","72","Aguadilla Municipio","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguadilla Municipio, Puerto Rico",16693,"Aguadilla Municipio, Puerto Rico",951
"G7200070","2014-2018",,,"Puerto Rico","72","Aguas Buenas Municipio","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguas Buenas Municipio, Puerto Rico",17255,"Aguas Buenas Municipio, Puerto Rico",1562
"G7200090","2014-2018",,,"Puerto Rico","72","Aibonito Municipio","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aibonito Municipio, Puerto Rico",19720,"Aibonito Municipio, Puerto Rico",1401
"G7200110","2014-2018",,,"Puerto Rico","72","Añasco Municipio","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Añasco Municipio, Puerto Rico",19379,"Añasco Municipio, Puerto Rico",1533
"G7200130","2014-2018",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arecibo Municipio, Puerto Rico",18001,"Arecibo Municipio, Puerto Rico",831
"G7200150","2014-2018",,,"Puerto Rico","72","Arroyo Municipio","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arroyo Municipio, Puerto Rico",16976,"Arroyo Municipio, Puerto Rico",2241
"G7200170","2014-2018",,,"Puerto Rico","72","Barceloneta Municipio","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barceloneta Municipio, Puerto Rico",16889,"Barceloneta Municipio, Puerto Rico",1829
"G7200190","2014-2018",,,"Puerto Rico","72","Barranquitas Municipio","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barranquitas Municipio, Puerto Rico",15970,"Barranquitas Municipio, Puerto Rico",1628
"G7200210","2014-2018",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayamón Municipio, Puerto Rico",26017,"Bayamón Municipio, Puerto Rico",774
"G7200230","2014-2018",,,"Puerto Rico","72","Cabo Rojo Municipio","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabo Rojo Municipio, Puerto Rico",16080,"Cabo Rojo Municipio, Puerto Rico",942
"G7200250","2014-2018",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caguas Municipio, Puerto Rico",25006,"Caguas Municipio, Puerto Rico",1128
"G7200270","2014-2018",,,"Puerto Rico","72","Camuy Municipio","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camuy Municipio, Puerto Rico",16831,"Camuy Municipio, Puerto Rico",996
"G7200290","2014-2018",,,"Puerto Rico","72","Canóvanas Municipio","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canóvanas Municipio, Puerto Rico",20673,"Canóvanas Municipio, Puerto Rico",1668
"G7200310","2014-2018",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carolina Municipio, Puerto Rico",29434,"Carolina Municipio, Puerto Rico",1311
"G7200330","2014-2018",,,"Puerto Rico","72","Cataño Municipio","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cataño Municipio, Puerto Rico",18253,"Cataño Municipio, Puerto Rico",2132
"G7200350","2014-2018",,,"Puerto Rico","72","Cayey Municipio","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayey Municipio, Puerto Rico",21320,"Cayey Municipio, Puerto Rico",1445
"G7200370","2014-2018",,,"Puerto Rico","72","Ceiba Municipio","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ceiba Municipio, Puerto Rico",19103,"Ceiba Municipio, Puerto Rico",2515
"G7200390","2014-2018",,,"Puerto Rico","72","Ciales Municipio","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ciales Municipio, Puerto Rico",15071,"Ciales Municipio, Puerto Rico",1581
"G7200410","2014-2018",,,"Puerto Rico","72","Cidra Municipio","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cidra Municipio, Puerto Rico",19949,"Cidra Municipio, Puerto Rico",1394
"G7200430","2014-2018",,,"Puerto Rico","72","Coamo Municipio","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coamo Municipio, Puerto Rico",19833,"Coamo Municipio, Puerto Rico",2057
"G7200450","2014-2018",,,"Puerto Rico","72","Comerío Municipio","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comerío Municipio, Puerto Rico",12812,"Comerío Municipio, Puerto Rico",1348
"G7200470","2014-2018",,,"Puerto Rico","72","Corozal Municipio","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Corozal Municipio, Puerto Rico",15088,"Corozal Municipio, Puerto Rico",1444
"G7200490","2014-2018",,,"Puerto Rico","72","Culebra Municipio","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culebra Municipio, Puerto Rico",23802,"Culebra Municipio, Puerto Rico",4314
"G7200510","2014-2018",,,"Puerto Rico","72","Dorado Municipio","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dorado Municipio, Puerto Rico",29667,"Dorado Municipio, Puerto Rico",3850
"G7200530","2014-2018",,,"Puerto Rico","72","Fajardo Municipio","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fajardo Municipio, Puerto Rico",19068,"Fajardo Municipio, Puerto Rico",1213
"G7200540","2014-2018",,,"Puerto Rico","72","Florida Municipio","054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Florida Municipio, Puerto Rico",20315,"Florida Municipio, Puerto Rico",3694
"G7200550","2014-2018",,,"Puerto Rico","72","Guánica Municipio","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guánica Municipio, Puerto Rico",13242,"Guánica Municipio, Puerto Rico",846
"G7200570","2014-2018",,,"Puerto Rico","72","Guayama Municipio","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guayama Municipio, Puerto Rico",16374,"Guayama Municipio, Puerto Rico",1310
"G7200590","2014-2018",,,"Puerto Rico","72","Guayanilla Municipio","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guayanilla Municipio, Puerto Rico",16922,"Guayanilla Municipio, Puerto Rico",1349
"G7200610","2014-2018",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guaynabo Municipio, Puerto Rico",33937,"Guaynabo Municipio, Puerto Rico",1745
"G7200630","2014-2018",,,"Puerto Rico","72","Gurabo Municipio","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gurabo Municipio, Puerto Rico",33661,"Gurabo Municipio, Puerto Rico",2355
"G7200650","2014-2018",,,"Puerto Rico","72","Hatillo Municipio","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hatillo Municipio, Puerto Rico",17201,"Hatillo Municipio, Puerto Rico",1310
"G7200670","2014-2018",,,"Puerto Rico","72","Hormigueros Municipio","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hormigueros Municipio, Puerto Rico",19394,"Hormigueros Municipio, Puerto Rico",2271
"G7200690","2014-2018",,,"Puerto Rico","72","Humacao Municipio","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humacao Municipio, Puerto Rico",19880,"Humacao Municipio, Puerto Rico",1116
"G7200710","2014-2018",,,"Puerto Rico","72","Isabela Municipio","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isabela Municipio, Puerto Rico",16748,"Isabela Municipio, Puerto Rico",1313
"G7200730","2014-2018",,,"Puerto Rico","72","Jayuya Municipio","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jayuya Municipio, Puerto Rico",15424,"Jayuya Municipio, Puerto Rico",2978
"G7200750","2014-2018",,,"Puerto Rico","72","Juana Díaz Municipio","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juana Díaz Municipio, Puerto Rico",20845,"Juana Díaz Municipio, Puerto Rico",998
"G7200770","2014-2018",,,"Puerto Rico","72","Juncos Municipio","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juncos Municipio, Puerto Rico",18969,"Juncos Municipio, Puerto Rico",1633
"G7200790","2014-2018",,,"Puerto Rico","72","Lajas Municipio","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lajas Municipio, Puerto Rico",13747,"Lajas Municipio, Puerto Rico",1070
"G7200810","2014-2018",,,"Puerto Rico","72","Lares Municipio","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lares Municipio, Puerto Rico",14540,"Lares Municipio, Puerto Rico",1599
"G7200830","2014-2018",,,"Puerto Rico","72","Las Marías Municipio","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Las Marías Municipio, Puerto Rico",13435,"Las Marías Municipio, Puerto Rico",2781
"G7200850","2014-2018",,,"Puerto Rico","72","Las Piedras Municipio","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Las Piedras Municipio, Puerto Rico",21792,"Las Piedras Municipio, Puerto Rico",1810
"G7200870","2014-2018",,,"Puerto Rico","72","Loíza Municipio","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loíza Municipio, Puerto Rico",17402,"Loíza Municipio, Puerto Rico",1188
"G7200890","2014-2018",,,"Puerto Rico","72","Luquillo Municipio","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luquillo Municipio, Puerto Rico",20829,"Luquillo Municipio, Puerto Rico",2080
"G7200910","2014-2018",,,"Puerto Rico","72","Manatí Municipio","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manatí Municipio, Puerto Rico",19459,"Manatí Municipio, Puerto Rico",2072
"G7200930","2014-2018",,,"Puerto Rico","72","Maricao Municipio","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maricao Municipio, Puerto Rico",13262,"Maricao Municipio, Puerto Rico",2413
"G7200950","2014-2018",,,"Puerto Rico","72","Maunabo Municipio","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maunabo Municipio, Puerto Rico",19788,"Maunabo Municipio, Puerto Rico",3553
"G7200970","2014-2018",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mayagüez Municipio, Puerto Rico",14120,"Mayagüez Municipio, Puerto Rico",770
"G7200990","2014-2018",,,"Puerto Rico","72","Moca Municipio","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moca Municipio, Puerto Rico",14155,"Moca Municipio, Puerto Rico",1310
"G7201010","2014-2018",,,"Puerto Rico","72","Morovis Municipio","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morovis Municipio, Puerto Rico",20589,"Morovis Municipio, Puerto Rico",1205
"G7201030","2014-2018",,,"Puerto Rico","72","Naguabo Municipio","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Naguabo Municipio, Puerto Rico",19356,"Naguabo Municipio, Puerto Rico",1831
"G7201050","2014-2018",,,"Puerto Rico","72","Naranjito Municipio","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Naranjito Municipio, Puerto Rico",19332,"Naranjito Municipio, Puerto Rico",2452
"G7201070","2014-2018",,,"Puerto Rico","72","Orocovis Municipio","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orocovis Municipio, Puerto Rico",13319,"Orocovis Municipio, Puerto Rico",1247
"G7201090","2014-2018",,,"Puerto Rico","72","Patillas Municipio","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patillas Municipio, Puerto Rico",15761,"Patillas Municipio, Puerto Rico",1829
"G7201110","2014-2018",,,"Puerto Rico","72","Peñuelas Municipio","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peñuelas Municipio, Puerto Rico",17592,"Peñuelas Municipio, Puerto Rico",1596
"G7201130","2014-2018",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ponce Municipio, Puerto Rico",17173,"Ponce Municipio, Puerto Rico",503
"G7201150","2014-2018",,,"Puerto Rico","72","Quebradillas Municipio","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quebradillas Municipio, Puerto Rico",16630,"Quebradillas Municipio, Puerto Rico",2110
